nom_commune_postal;code_postal;latitude;longitude;code_departement
ST VICTOR DE CESSIEU;38110;45.5400475666;5.38346631149;38
ST VICTOR DE MORESTEL;38510;45.7025522178;5.49814056561;38
ST VINCENT DE MERCUZE;38660;45.3749280893;5.95880834631;38
SALAGNON;38890;45.6684234149;5.35714106149;38
SALAISE SUR SANNE;38150;45.3442511828;4.80860532784;38
LA SALETTE FALLAVAUX;38970;44.8433178683;5.98498987593;38
LA SALLE EN BEAUMONT;38350;44.8600222062;5.86073436298;38
LE SAPPEY EN CHARTREUSE;38700;45.26521241;5.78391032229;38
SARCENAS;38700;45.2847568738;5.75992972544;38
SARDIEU;38260;45.3601004595;5.22079778885;38
SASSENAGE;38360;45.2130962637;5.65242107292;38
SATOLAS ET BONCE;38290;45.682504844;5.12584106732;38
SAVAS MEPIN;38440;45.4968117369;5.06174427992;38
SECHILIENNE;38220;45.0726055114;5.83002564544;38
SEMONS;38260;45.4317273834;5.19744019557;38
SEPTEME;38780;45.5481011598;4.98525636535;38
SEREZIN DE LA TOUR;38300;45.5546305415;5.34018745003;38
SERMERIEU;38510;45.6665923233;5.40919117116;38
SERPAIZE;38200;45.5576137521;4.91965362732;38
SEYSSINET PARISET;38170;45.1731193462;5.66971556945;38
SEYSSINS;38180;45.1548597914;5.67545398227;38
SEYSSUEL;38200;45.5601358269;4.84416709965;38
SICCIEU ST JULIEN ET CARISIEU;38460;45.7304007028;5.31489253784;38
SIEVOZ;38350;44.9050907619;5.85034623903;38
SILLANS;38590;45.3482750894;5.39137219137;38
SINARD;38650;44.9430987654;5.65579105811;38
SOLEYMIEU;38460;45.7033352747;5.35913663168;38
LA SONE;38840;45.1166600305;5.28073341872;38
SONNAY;38150;45.3566083614;4.91625352984;38
SOUSVILLE;38350;44.9098323482;5.80696662088;38
SUCCIEU;38300;45.5295094349;5.34277529499;38
SUSVILLE;38350;44.9261426887;5.76206988161;38
TECHE;38470;45.1776772771;5.37590743872;38
TENCIN;38570;45.3111766526;5.95861963639;38
LA TERRASSE;38660;45.3253741747;5.93145053792;38
THEYS;38570;45.2975465976;6.01339575189;38
THODURE;38260;45.3158079255;5.15549854064;38
TIGNIEU JAMEYZIEU;38230;45.7344692085;5.18364277123;38
TORCHEFELON;38690;45.5189293632;5.40282237683;38
LA TOUR DU PIN;38110;45.5725876252;5.44527945798;38
LE TOUVET;38660;45.3514959567;5.94615794112;38
TRAMOLE;38300;45.5136127414;5.26771625978;38
TREFFORT;38650;44.9030153722;5.6617115745;38
TREMINIS;38710;44.7326500492;5.77205743161;38
TREPT;38460;45.6887973335;5.32417967781;38
LA TRONCHE;38700;45.2104409255;5.74343326974;38
TULLINS;38210;45.2938791725;5.49006158623;38
VALBONNAIS;38740;44.8979470948;5.9099695622;38
VALENCIN;38540;45.6076400854;5.02757104948;38
VALENCOGNE;38730;45.491469171;5.53064398602;38
LA VALETTE;38350;44.9447156208;5.85272838136;38
VALJOUFFREY;38740;44.8815349113;6.07950399615;38
VARACIEUX;38470;45.2274015748;5.34211585345;38
VARCES ALLIERES ET RISSET;38760;45.0908638366;5.67685585853;38
VASSELIN;38890;45.6284390051;5.45056070487;38
VATILIEU;38470;45.2609367341;5.41140093645;38
VAUJANY;38114;45.1859501917;6.10152969645;38
VAULNAVEYS LE BAS;38410;45.0989005877;5.81149786551;38
VAULNAVEYS LE HAUT;38410;45.1153983318;5.8400227882;38
VAULX MILIEU;38090;45.6155606962;5.18598476312;38
VELANNE;38620;45.4889494528;5.64628578808;38
VENERIEU;38460;45.6596953757;5.27623741722;38
VENON;38610;45.1733618225;5.81062446887;38
VENOSC;38520;44.9729915456;6.10806519149;38
VENOSC;38860;44.9729915456;6.10806519149;38
VERNAS;38460;45.7770907345;5.26765483745;38
VERNIOZ;38150;45.430347371;4.89879549763;38
LA VERPILLIERE;38290;45.637750025;5.14915516278;38
LE VERSOUD;38420;45.2221893714;5.85871984364;38
VERTRIEU;38390;45.8703431976;5.36496686983;38
VEUREY VOROIZE;38113;45.2694421656;5.60195085024;38
VEYSSILIEU;38460;45.6805675587;5.22802915323;38
VEZERONCE CURTIN;38510;45.6543775384;5.46996277663;38
VIENNE;38200;45.520578372;4.88135156154;38
VIF;38450;45.0430999483;5.67425076002;38
VIGNIEU;38890;45.6317039689;5.42138365917;38
VILLARD BONNOT;38190;45.2446205727;5.88906725424;38
VILLARD DE LANS;38250;45.0600847837;5.54420891959;38
VILLARD NOTRE DAME;38520;45.008859137;6.03313652994;38
VILLARD RECULAS;38114;45.0936836388;6.0372345748;38
VILLARD REYMOND;38520;45.0290416543;6.00823716098;38
VILLARD ST CHRISTOPHE;38119;44.9860357514;5.81891639232;38
VILLEFONTAINE;38090;45.6136289454;5.15547673355;38
VILLEMOIRIEU;38460;45.7139810956;5.23197765072;38
VILLENEUVE DE MARC;38440;45.462997823;5.11493429723;38
VILLE SOUS ANJOU;38150;45.3762742195;4.85882293241;38
VILLETTE D ANTHON;38280;45.7844347868;5.10742322844;38
VILLETTE DE VIENNE;38200;45.5891950037;4.91199377057;38
VINAY;38470;45.2147129367;5.40750863423;38
VIRIEU;38730;45.4710107219;5.47722792273;38
VIRIVILLE;38980;45.3050296653;5.20262742852;38
VIZILLE;38220;45.075027515;5.77956710747;38
VOIRON;38500;45.3791720843;5.58240310671;38
VOISSANT;38620;45.4793906375;5.70464271158;38
VOREPPE;38340;45.290046149;5.64284060664;38
VOUREY;38210;45.3170286253;5.5223348378;38
CHAMROUSSE;38410;45.1197427134;5.89438297795;38
ABERGEMENT LA RONCE;39500;47.0649669593;5.37826421743;39
ABERGEMENT LE GRAND;39600;46.9142864988;5.67853452364;39
ABERGEMENT LE PETIT;39800;46.906561832;5.69663602324;39
ABERGEMENT LES THESY;39110;46.9134980199;5.94569839295;39
AIGLEPIERRE;39110;46.9553944509;5.80953794446;39
ALIEZE;39270;46.5850122581;5.58578294146;39
AMANGE;39700;47.1669744984;5.5649107588;39
ANDELOT EN MONTAGNE;39110;46.8591094265;5.9289781242;39
ANDELOT MORVAL;39320;46.4237585921;5.42679898961;39
ANNOIRE;39120;46.9585671932;5.27702969888;39
ARBOIS;39600;46.8941749828;5.77318253275;39
ARCHELANGE;39290;47.1484873028;5.52058392702;39
ARDON;39300;46.7729485271;5.87754754837;39
ARINTHOD;39240;46.4000913267;5.58894022336;39
ARLAY;39140;46.7695260312;5.52939356263;39
ARLAY;39210;46.7695260312;5.52939356263;39
AROMAS;39240;46.2931394653;5.4882078411;39
LES ARSURES;39600;46.953105661;5.78430690832;39
ARSURE ARSURETTE;39250;46.7150975555;6.08022545368;39
LA CHAILLEUSE;39270;46.5722801296;5.52869424012;39
LA CHAILLEUSE;39570;46.5722801296;5.52869424012;39
ASNANS BEAUVOISIN;39120;46.9370009894;5.39677070986;39
AUDELANGE;39700;47.14070332;5.58399367432;39
AUGEA;39190;46.5620792374;5.38938272802;39
AUGERANS;39380;47.026326647;5.5838585111;39
AUGISEY;39270;46.5548389482;5.49566271046;39
AUMONT;39800;46.9161293357;5.63272592575;39
AUMUR;39410;47.060981505;5.33712188503;39
AUTHUME;39100;47.1250671722;5.50826789113;39
AUXANGE;39700;47.1778341766;5.65519498249;39
AVIGNON LES ST CLAUDE;39200;46.4011757711;5.84079043463;39
BALAISEAUX;39120;46.9676282435;5.46210050966;39
BALANOD;39160;46.4554239007;5.35090483871;39
LA BALME D EPY;39320;46.3774826623;5.41729461959;39
BANS;39380;46.9829169242;5.58184356707;39
BARESIA SUR L AIN;39130;46.5423863314;5.70324307586;39
LA BARRE;39700;47.1570835686;5.6930067743;39
BARRETAINE;39800;46.810217532;5.71788289074;39
BAUME LES MESSIEURS;39210;46.7048674382;5.64562570074;39
BAUME LES MESSIEURS;39570;46.7048674382;5.64562570074;39
BAVERANS;39100;47.1054660171;5.53628421421;39
BEAUFORT;39190;46.5858090332;5.43052572582;39
BEFFIA;39270;46.5315651436;5.54829278779;39
BELLECOMBE;39310;46.3093062436;5.90889687152;39
BELLEFONTAINE;39400;46.5565262236;6.08239156513;39
BELMONT;39380;47.0281412034;5.60483401256;39
BERSAILLIN;39800;46.8571794518;5.59533422537;39
BESAIN;39800;46.7859315795;5.79619936745;39
BIARNE;39290;47.1454413505;5.45151056819;39
BIEF DES MAISONS;39150;46.7038559187;6.04967687137;39
BIEF DU FOURG;39250;46.8204461045;6.11715675755;39
BIEFMORIN;39800;46.9030690106;5.52936210858;39
BILLECUL;39250;46.7464177883;6.05640813471;39
BLETTERANS;39140;46.7316211339;5.42781411933;39
BLOIS SUR SEILLE;39210;46.7464228951;5.67040219514;39
BLYE;39130;46.6284281077;5.69599874066;39
BOIS D AMONT;39220;46.5361950227;6.1273377518;39
BOIS DE GAND;39230;46.8265028242;5.50052163033;39
BOISSIA;39130;46.5806605913;5.7211528831;39
LA BOISSIERE;39240;46.4205726757;5.52149312243;39
BONLIEU;39130;46.5968045882;5.8566003581;39
BONNAUD;39190;46.6197553345;5.43048308112;39
BONNEFONTAINE;39800;46.731940278;5.74703212327;39
BORNAY;39570;46.6118982818;5.55324402199;39
LES BOUCHOUX;39370;46.2946998262;5.80456188916;39
BOURCIA;39320;46.3470023878;5.40328519378;39
BOURG DE SIROD;39300;46.7297500419;5.95586980597;39
BRACON;39110;46.9256272441;5.86757188108;39
BRAINANS;39800;46.8746666632;5.6278782462;39
BRANS;39290;47.2238411039;5.57358869303;39
BRERY;39230;46.7843657057;5.58058670254;39
LA BRETENIERE;39700;47.1293532558;5.66464601093;39
BRETENIERES;39120;46.9199425339;5.53800376406;39
BREVANS;39100;47.1007698445;5.52282272719;39
BRIOD;39570;46.6633058683;5.62550336964;39
BROISSIA;39320;46.3562943901;5.43285662397;39
BUVILLY;39800;46.8704853827;5.72629217171;39
CENSEAU;39250;46.8165867767;6.07767180739;39
CERNANS;39110;46.9343211214;5.9394436656;39
CERNIEBAUD;39250;46.7365821804;6.1257959511;39
CERNON;39240;46.4121311574;5.64360732811;39
CESANCEY;39570;46.6227403643;5.4919593002;39
CEZIA;39240;46.3602146611;5.57531503612;39
CHAINEE DES COUPIS;39120;46.9220207447;5.43463248879;39
LES CHALESMES;39150;46.6920276055;6.02602567308;39
CHAMBERIA;39270;46.4694472775;5.5703149623;39
CHAMBLAY;39380;46.9910483853;5.70335674232;39
CHAMOLE;39800;46.8443055833;5.73874767152;39
CHAMPAGNE SUR LOUE;39600;47.0328816629;5.80653382089;39
CHAMPAGNEY;39290;47.2596370063;5.50446475584;39
CHAMPAGNOLE;39300;46.7445389751;5.8988102947;39
CHAMPDIVERS;39500;47.0078921172;5.39015295804;39
CHAMPROUGIER;39230;46.8785635805;5.51298451513;39
CHAMPVANS;39100;47.1021842612;5.42048711833;39
CHANCIA;1590;46.3456617858;5.64248681911;39
LA CHAPELLE SUR FURIEUSE;39110;46.9888982082;5.85798769424;39
CHAPELLE VOLAND;39140;46.8008280334;5.38064900951;39
CHAPOIS;39300;46.8335678801;5.96598394958;39
CHARCHILLA;39260;46.4688109023;5.71546918875;39
CHARCIER;39130;46.6290312371;5.7635543146;39
CHARENCY;39250;46.7665615855;5.99264951737;39
CHAREZIER;39130;46.6145121643;5.72720293776;39
LA CHARME;39230;46.8485608193;5.54676526867;39
CHARNOD;39240;46.3372486157;5.49365223765;39
LA CHASSAGNE;39230;46.8673225647;5.45469725641;39
CHASSAL;39360;46.3600964475;5.7849059894;39
CHATEAU CHALON;39210;46.7594016188;5.64816991256;39
CHATEAU DES PRES;39150;46.5073298567;5.91261631292;39
LA CHATELAINE;39600;46.8586081976;5.8248269042;39
CHATELAY;39380;47.0581445417;5.69769809053;39
CHATEL DE JOUX;39130;46.5296472131;5.80925298746;39
LE CHATELEY;39230;46.8795560182;5.54443854939;39
CHATELNEUF;39300;46.6660130297;5.91229926593;39
CHATENOIS;39700;47.1503115201;5.54630681574;39
CHATILLON;39130;46.6626648157;5.7273967644;39
CHATONNAY;39240;46.4243378632;5.5461547417;39
CHAUMERGY;39230;46.8433857304;5.47463338737;39
LA CHAUMUSSE;39150;46.6006202227;5.94399129597;39
CHAUSSENANS;39800;46.8246686639;5.74543213223;39
CHAUSSIN;39120;46.973824579;5.40270953105;39
CHAUX DES CROTENAY;39150;46.6627966943;5.95679629516;39
NANCHEZ;39150;46.4998251911;5.8576069903;39
LA CHAUX DU DOMBIEF;39150;46.607697996;5.90655686239;39
LA CHAUX EN BRESSE;39230;46.8259443938;5.47657963096;39
CHAUX CHAMPAGNY;39110;46.8831143398;5.87949383777;39
CHAVERIA;39270;46.4989504543;5.55730499833;39
CHEMENOT;39230;46.8599600621;5.52969682759;39
CHEMILLA;39240;46.3507935799;5.55838223354;39
CHEMIN;39120;46.9769333115;5.31259454731;39
CHENE BERNARD;39120;46.917901439;5.46969645181;39
CHENE SEC;39230;46.8480769432;5.44386002073;39
CHEVIGNY;39290;47.1765613583;5.47410569211;39
CHEVREAUX;39190;46.5015228257;5.41955916196;39
CHEVROTAINE;39130;46.6528649109;5.86000659207;39
CHILLE;39570;46.6933516322;5.57237754147;39
CHILLY LE VIGNOBLE;39570;46.6596723262;5.49690965689;39
CHILLY SUR SALINS;39110;46.8697346286;5.85796704483;39
CHISSERIA;39240;46.376482331;5.56694131773;39
CHISSEY SUR LOUE;39380;47.0603931252;5.74043299364;39
CHOISEY;39100;47.0588384803;5.45057837104;39
CHOUX;39370;46.301599898;5.77007174218;39
CIZE;39300;46.7198972063;5.91999404872;39
CLAIRVAUX LES LACS;39130;46.5646560659;5.75476433887;39
CLUCY;39110;46.9461704055;5.91685452628;39
COGNA;39130;46.5867008206;5.77312051776;39
COISERETTE;39200;46.3381325786;5.8257562121;39
COISIA;39240;46.303205968;5.58205302334;39
COLONNE;39800;46.8790834868;5.57100296371;39
COMMENAILLES;39140;46.8055925733;5.43718044801;39
CONDAMINE;39570;46.649905188;5.43493044694;39
CONDES;39240;46.3305432517;5.61760194459;39
CONLIEGE;39570;46.6513724979;5.61109105926;39
CONTE;39300;46.7496326396;6.00775677762;39
CORNOD;39240;46.3075990777;5.54745998941;39
COSGES;39140;46.7469594031;5.39199282971;39
COURBETTE;39570;46.597757049;5.56912637088;39
COURBOUZON;39570;46.6530259011;5.52879804743;39
COURLANS;39570;46.6757012909;5.48680231929;39
COURLAOUX;39570;46.6694520389;5.44937543437;39
COURTEFONTAINE;39700;47.132605121;5.79331394408;39
COUSANCE;39190;46.5333527445;5.37741644744;39
COYRIERE;39200;46.3404621083;5.84504322935;39
COYRON;39260;46.5124158536;5.69815405752;39
CRAMANS;39600;47.0073865371;5.78702671901;39
HAUTEROCHE;39210;46.6884401125;5.66906572619;39
HAUTEROCHE;39570;46.6884401125;5.66906572619;39
CRANS;39300;46.6951339522;5.98129931286;39
CRENANS;39260;46.4662863715;5.74165034768;39
CRESSIA;39270;46.5268687403;5.48381777144;39
CRISSEY;39100;47.0503243045;5.47819873684;39
CROTENAY;39300;46.7546647764;5.81374887948;39
LES CROZETS;39260;46.4635033757;5.80467882912;39
CUISIA;39190;46.5467474362;5.40533542507;39
CUTTURA;39170;46.4175271343;5.81942300559;39
CUVIER;39250;46.8392780314;6.06612873386;39
DAMMARTIN MARPAIN;39290;47.2530677926;5.55397181022;39
DAMPARIS;39500;47.0709486148;5.40719104716;39
DAMPIERRE;39700;47.1650509305;5.74228998802;39
DARBONNAY;39230;46.8253223066;5.60755327893;39
DENEZIERES;39130;46.6244113677;5.80050355357;39
LE DESCHAUX;39120;46.9505140483;5.49877819906;39
DESNES;39140;46.7681304523;5.46790509865;39
DESSIA;39320;46.3848784163;5.50774352363;39
LES DEUX FAYS;39230;46.8854345992;5.48750372118;39
DIGNA;39190;46.5182419302;5.38565811964;39
DOLE;39100;47.0755452538;5.50062446099;39
DOMBLANS;39210;46.7623690449;5.59000211082;39
DOMPIERRE SUR MONT;39270;46.5627677979;5.61274460974;39
DOUCIER;39130;46.6499567029;5.77799951166;39
DOURNON;39110;46.9321643123;5.97063569174;39
DOYE;39250;46.7678938966;6.01401382033;39
DRAMELAY;39240;46.4042095252;5.53007674794;39
ECLANS NENON;39700;47.1038743929;5.61210284808;39
ECLEUX;39600;46.9949161228;5.73686979775;39
ECRILLE;39270;46.5022298608;5.63385105141;39
ENTRE DEUX MONTS;39150;46.6418277764;5.96335061438;39
VAL D EPY;39160;46.3756497717;5.39068206826;39
VAL D EPY;39320;46.3756497717;5.39068206826;39
EQUEVILLON;39300;46.7607810101;5.94097617099;39
LES ESSARDS TAIGNEVAUX;39120;46.9035384189;5.41523803268;39
ESSERVAL TARTRE;39250;46.8306327742;6.03218629416;39
ETIVAL;39130;46.4917221843;5.79388173937;39
L ETOILE;39570;46.7160513036;5.53394517039;39
ETREPIGNEY;39700;47.1104911888;5.6819169156;39
EVANS;39700;47.1795880085;5.76480868684;39
FALLETANS;39700;47.0819186526;5.56688411224;39
LA FAVIERE;39250;46.7481190667;6.03667883413;39
FAY EN MONTAGNE;39800;46.7536361498;5.717409823;39
LA FERTE;39600;46.9403261024;5.65073456317;39
FETIGNY;39240;46.4402403534;5.60165341688;39
LE FIED;39800;46.7740955741;5.71637200568;39
FONCINE LE BAS;39520;46.6323096573;6.0304724219;39
FONCINE LE HAUT;39460;46.6590550612;6.06154968382;39
FONTAINEBRUX;39140;46.6967309951;5.43737795518;39
FONTENU;39130;46.6719633574;5.81528631175;39
FORT DU PLASNE;39150;46.6232367708;5.98199426982;39
FOUCHERANS;39100;47.0856433661;5.44430100511;39
FOULENAY;39230;46.8608876918;5.48627803896;39
FRAISANS;39700;47.1244743587;5.75661818843;39
FRANCHEVILLE;39230;46.8366646501;5.50234541581;39
FRAROZ;39250;46.7287692147;6.09880430783;39
FRASNE LES MEULIERES;39290;47.1966162247;5.50343047257;39
LA FRASNEE;39130;46.5611032871;5.80120457498;39
LE FRASNOIS;39130;46.6361110907;5.89061826384;39
FREBUANS;39570;46.6495243028;5.48468530029;39
FRONTENAY;39210;46.7884051607;5.63215279855;39
GATEY;39120;46.9455665112;5.45611135598;39
GENDREY;39350;47.1963062843;5.68474768742;39
GENOD;39240;46.3574309784;5.52980105214;39
GERAISE;39110;46.9582339732;5.95511287439;39
GERMIGNEY;39380;47.0384440113;5.68614106484;39
GERUGE;39570;46.625057705;5.53075865537;39
GEVINGEY;39570;46.6375986496;5.50938673759;39
GEVRY;39100;47.0322816848;5.44484425486;39
GIGNY;39320;46.4543990771;5.4715682164;39
GILLOIS;39250;46.7301116843;6.03133695605;39
GIZIA;39190;46.5271746657;5.42480617606;39
GRANDE RIVIERE;39150;46.5345269468;5.90836886735;39
GRANGE DE VAIVRE;39600;46.9978542167;5.84207258909;39
GRAYE ET CHARNAY;39320;46.4731744736;5.44898680296;39
GREDISANS;39290;47.1627557383;5.51775930119;39
GROZON;39800;46.8897857608;5.69024153964;39
GRUSSE;39190;46.5959318058;5.49854025937;39
HAUTECOUR;39130;46.5618581979;5.78248121784;39
LES HAYS;39120;46.9085311513;5.39082220543;39
IVORY;39110;46.8986920683;5.84966493712;39
IVREY;39110;46.9896694656;5.89705874388;39
JEURRE;39360;46.3689937737;5.70478472529;39
JOUHE;39100;47.1398982403;5.48513402798;39
LAC DES ROUGES TRUITES;39150;46.6006239723;6.01003067778;39
LADOYE SUR SEILLE;39210;46.7668743064;5.68304960571;39
LAINS;39320;46.3895271897;5.48848801863;39
LAJOUX;1410;46.3914322554;6.00896074386;39
LAJOUX;39310;46.3914322554;6.00896074386;39
LAMOURA;39310;46.4081181986;5.98341720791;39
LE LARDERET;39300;46.8187727556;5.94601155483;39
LARGILLAY MARSONNAY;39130;46.5560198028;5.66558400939;39
LARNAUD;39140;46.7068129495;5.45782797835;39
LARRIVOIRE;39360;46.338478336;5.78818524543;39
LE LATET;39300;46.8031363333;5.94173064599;39
LA LATETTE;39250;46.7518875591;6.09572549131;39
LAVANCIA EPERCY;1590;46.3364527437;5.68491757236;39
LAVANGEOT;39700;47.1511519623;5.60803139614;39
LAVANS LES DOLE;39700;47.1556350974;5.63422877694;39
LAVANS LES ST CLAUDE;39170;46.3901726307;5.77719970471;39
LAVANS SUR VALOUSE;39240;46.3377405441;5.57236465142;39
LAVIGNY;39210;46.717011316;5.60517764784;39
LECT;39260;46.3941077641;5.67259916552;39
LEGNA;39240;46.4245328121;5.60694899546;39
LEMUY;39110;46.889073622;5.98241424914;39
LENT;39300;46.7512558093;5.97544232672;39
LESCHERES;39170;46.4602324129;5.829681829;39
LOISIA;39320;46.4942321244;5.46231630746;39
LOMBARD;39230;46.7840338435;5.50626178194;39
LONGCHAUMOIS;39400;46.4634160554;5.96337151696;39
LONGCOCHON;39250;46.7705510024;6.07491619337;39
LONGWY SUR LE DOUBS;39120;46.965571307;5.35428928661;39
LONS LE SAUNIER;39000;46.6744796278;5.55733212947;39
LOULLE;39300;46.7051852388;5.88350516541;39
LOUVATANGE;39350;47.1895729875;5.72090559448;39
LOUVENNE;39320;46.4334398864;5.4778454951;39
LE LOUVEROT;39210;46.7328180633;5.58174416388;39
LA LOYE;39380;47.0305064268;5.55264274121;39
MACORNAY;39570;46.6419396973;5.54481097353;39
MAISOD;39260;46.4791457718;5.69233262933;39
MALANGE;39700;47.1838419032;5.61461645047;39
MALLEREY;39190;46.6290480726;5.44743754408;39
MANTRY;39230;46.7949152079;5.55490459828;39
MARIGNA SUR VALOUSE;39240;46.4465766056;5.52802659429;39
MARIGNY;39130;46.67956984;5.77875923329;39
MARNEZIA;39270;46.5759787765;5.63640981929;39
MARNOZ;39110;46.9538587219;5.83609760607;39
LA MARRE;39210;46.7337108015;5.70313863162;39
MARTIGNA;39260;46.3895643174;5.70098725643;39
MATHENAY;39600;46.9295460326;5.67894165868;39
MAYNAL;39190;46.5672563014;5.4124890744;39
MENETRU LE VIGNOBLE;39210;46.7745566014;5.63482619878;39
MENETRUX EN JOUX;39130;46.6239722837;5.83804866069;39
MENOTEY;39290;47.1678262318;5.50278789931;39
MERONA;39270;46.5535338267;5.63571799156;39
MESNAY;39600;46.8999786113;5.81905626698;39
MESNOIS;39130;46.5942298159;5.67721332871;39
MESSIA SUR SORNE;39570;46.6631538185;5.51569429363;39
MEUSSIA;39260;46.4947553205;5.73946111468;39
MIEGES;39250;46.7873509128;6.04198451361;39
MIERY;39800;46.8065984707;5.66613178867;39
MIGNOVILLARD;39250;46.7758072369;6.14394186083;39
MOIRANS EN MONTAGNE;39260;46.4388080084;5.73795329823;39
MOIRON;39570;46.6350035494;5.55979074338;39
MOISSEY;39290;47.1885329382;5.53230467086;39
MOLAIN;39800;46.8251611212;5.81711896426;39
MOLAMBOZ;39600;46.951688723;5.68053538603;39
MOLAY;39500;47.0155461717;5.42348925826;39
MOLINGES;39360;46.35182997;5.76359169948;39
LES MOLUNES;39310;46.3424655119;5.93198405387;39
MONAY;39230;46.838724975;5.59503528853;39
MONNETAY;39320;46.4576810006;5.51067177235;39
MONNET LA VILLE;39300;46.7245823636;5.81585271352;39
MONNIERES;39100;47.1140594899;5.46044213238;39
MONTAGNA LE RECONDUIT;39160;46.4549069839;5.39107165834;39
MONTAGNA LE TEMPLIER;39320;46.3585670926;5.46287459614;39
MONTAIGU;39570;46.6535706829;5.57330995671;39
MONTAIN;39210;46.7209461149;5.57753660512;39
MONTBARREY;39380;47.0202426909;5.63748762259;39
MONTCUSEL;39260;46.3561612254;5.66451408505;39
MONTEPLAIN;39700;47.1585531374;5.70976407571;39
MONTFLEUR;39320;46.333233615;5.44582401435;39
MONTHOLIER;39800;46.8945272746;5.63902103167;39
MONTIGNY LES ARSURES;39600;46.9378384103;5.77619784355;39
MONTIGNY SUR L AIN;39300;46.7050355286;5.79177737951;39
MONTMARLON;39110;46.87302574;5.96629816097;39
MONTMIREY LA VILLE;39290;47.2170742688;5.51651426821;39
MONTMIREY LE CHATEAU;39290;47.2299837949;5.53411913027;39
MONTMOROT;39570;46.6868843309;5.5196117795;39
MONTREVEL;39320;46.4260235257;5.49493800211;39
MONTROND;39300;46.7867874524;5.84385490665;39
MONT SOUS VAUDREY;39380;46.9631076045;5.59448295865;39
MONT SUR MONNET;39300;46.7035726549;5.84464264755;39
MORBIER;39400;46.55692328;6.01610878304;39
HAUTS DE BIENNE;39400;46.5258425381;6.03328656487;39
MOUCHARD;39330;46.9775766117;5.78997395755;39
MOURNANS CHARBONNY;39250;46.7768224778;5.99039184457;39
LES MOUSSIERES;39310;46.326906853;5.87285556861;39
MOUTONNE;39270;46.5305097539;5.56657538643;39
MOUTOUX;39300;46.790683672;5.94357919942;39
MUTIGNEY;39290;47.2820712472;5.53021636732;39
LES TROIS CHATEAUX;39160;46.4197619267;5.34914344308;39
NANCE;39140;46.7487669868;5.42262133247;39
NANCUISE;39270;46.4735098453;5.52975664064;39
LES NANS;39300;46.7942578925;5.97354217641;39
NEUBLANS ABERGEMENT;39120;46.9040741283;5.33914629457;39
NEUVILLEY;39800;46.8935992116;5.59976240857;39
NEVY LES DOLE;39380;47.0024558065;5.5159174634;39
NEVY SUR SEILLE;39210;46.7343478982;5.64536782346;39
NEY;39300;46.733302634;5.88549194483;39
NOGNA;39570;46.6029026515;5.64266648514;39
NOZEROY;39250;46.7701820347;6.03611938375;39
OFFLANGES;39290;47.2038465796;5.56005963623;39
ONGLIERES;39250;46.8028448995;6.00043623502;39
ONOZ;39270;46.4480090992;5.66352512736;39
ORBAGNA;39190;46.5827744446;5.45159303337;39
ORCHAMPS;39700;47.1540318861;5.66771529859;39
ORGELET;39270;46.5063359095;5.62225313092;39
OUGNEY;39350;47.2407071845;5.65989069882;39
OUNANS;39380;46.9901386128;5.66317598705;39
OUR;39700;47.1073810087;5.64890585265;39
OUSSIERES;39800;46.914654871;5.5977384615;39
PAGNEY;39350;47.250391991;5.69969673686;39
PAGNOZ;39330;46.9741968646;5.82590898779;39
PANNESSIERES;39570;46.6983683105;5.59466589018;39
PARCEY;39100;47.0223001054;5.47952052073;39
LE PASQUIER;39300;46.7980920446;5.89702204167;39
PASSENANS;39230;46.8041484132;5.62414168281;39
PATORNAY;39130;46.5873552855;5.70873502503;39
PEINTRE;39290;47.1980003971;5.47297179075;39
PERRIGNY;39570;46.676681519;5.59933078022;39
PESEUX;39120;46.9935199025;5.36641787398;39
LA PESSE;39370;46.286468541;5.85238812673;39
LE PETIT MERCEY;39350;47.1961202234;5.74312951323;39
PETIT NOIR;39120;46.9324882884;5.33765918128;39
LES PIARDS;39150;46.4964907135;5.82471455692;39
PICARREAU;39800;46.7547633976;5.7569978699;39
PILLEMOINE;39300;46.703904732;5.90805136913;39
PIMORIN;39270;46.4958087462;5.50106506997;39
LE PIN;39210;46.7080786364;5.56997582613;39
PLAINOISEAU;39210;46.7252404633;5.55598412633;39
PLAISIA;39270;46.5243667153;5.63724392564;39
LES PLANCHES EN MONTAGNE;39150;46.6636417264;6.00067607182;39
LES PLANCHES PRES ARBOIS;39600;46.8806181055;5.80844995624;39
PLASNE;39210;46.7948712678;5.69040057232;39
PLASNE;39800;46.7948712678;5.69040057232;39
PLENISE;39250;46.8151075065;6.0199524043;39
PLENISETTE;39250;46.8047324429;6.01569148453;39
PLEURE;39120;46.9155544802;5.46006716297;39
PLUMONT;39700;47.1107713275;5.71692693356;39
POIDS DE FIOLE;39570;46.5944604506;5.62239260294;39
POINTRE;39290;47.2219181115;5.49075761084;39
POLIGNY;39800;46.8222386118;5.73292565089;39
PONT DE POITTE;39130;46.5717848345;5.68822628964;39
PONT D HERY;39110;46.8762807232;5.89928454106;39
PONT DU NAVOY;39300;46.7317231278;5.78965012447;39
PORT LESNEY;39330;46.9984173967;5.81915102369;39
PORT LESNEY;39600;46.9984173967;5.81915102369;39
PRATZ;39170;46.3813670671;5.75112817466;39
PREMANON;39220;46.4538422377;6.03492977371;39
